"","id","region","takeup_survey","age","agpop","educ","rice_inc","ricearea_2010","disaster_loss","insurance_repay","insurance_buy","disaster_prob","general_trust","male","default","delay","intensive","info_takeup_rate","info_takeup_list","info_none","understanding","day","risk_averse","literacy","educ_good","reveal","disaster_yes","address","village"
"2816",33311003,3,1,69,6,0,100,5,30,1,1,20,1,0,1,1,0,0,0,1,0,37,0,0,0,NA,1,133,27
"2819",33311009,3,1,71,3,0,100,4,10,1,1,30,1,1,1,1,0,0,0,1,0,37,0,0,0,NA,1,133,27
"2820",33311007,3,0,61,6,1,100,45.6199989318848,NA,0,0,50,1,1,1,1,1,0,0,1,1,37,0,1,0,NA,1,133,27
"2822",33311088,3,0,36,8,2,15,6.30000019073486,20,0,1,20,0,1,0,1,1,0,0,1,0.60000002,39,0.19999999,1,1,NA,1,134,27
"2829",33311055,3,0,51,6,2,30,6.69999980926514,NA,1,1,20,1,1,0,1,1,0,0,1,0.40000001,39,0.39999998,1,1,NA,0,134,27
"2834",33311056,3,1,40,5,1,25,1,NA,0,0,30,1,0,0,1,0,0,0,1,0.2,39,0,1,0,NA,0,134,27
"2837",33311086,3,1,45,4,1,60,10,30,1,1,30,1,0,0,1,1,0,0,1,0.40000001,39,0,1,0,NA,1,134,27
"2842",33311065,3,0,78,7,0,100,2,25,1,1,5,1,1,0,1,1,0,0,1,1,39,0,0,0,NA,1,134,27
"2848",33311068,3,0,54,7,1,100,10,0,1,1,0,1,1,0,1,0,0,0,1,1.1920929e-08,39,0,1,0,NA,0,134,27
"2852",33311045,3,1,48,5,0,75,14,NA,1,1,2.5,1,1,0,1,1,0,0,1,1,38,0,0,0,NA,0,135,27
"2855",33311030,3,1,62,3,1,80,13,NA,1,1,20,1,1,0,1,0,0,0,1,0.2,38,0,1,0,NA,0,135,27
"2866",33311040,3,0,70,5,0,10,12,NA,1,1,40,1,1,0,1,1,0,0,1,0.2,38,0,0,0,NA,0,135,27
"2867",33311034,3,0,57,10,1,100,5,20,0,1,20,1,1,0,1,1,0,0,1,0,38,0,1,0,NA,1,135,27
"2887",2227297,2,0,28,1,2,100,30,NA,1,1,40,1,1,0,1,1,0,0,1,0.2,24,0.39999998,1,1,NA,1,137,28
"2899",2227271,2,1,36,4,2,80,10,10,1,1,40,1,1,0,1,0,0,0,1,0.40000001,24,0.39999998,1,1,NA,1,137,28
"2900",2227302,2,1,43,6,2,100,20,20,1,1,50,1,1,0,1,1,0,0,1,1,24,0,1,1,NA,1,137,28
"2901",2227253,2,1,48,6,2,69,6,NA,0,1,30,1,1,0,1,1,0,0,1,1,23,0,1,1,NA,NA,137,28
"2907",2227260,2,1,71,2,1,40,5,20,1,0,50,1,1,0,1,0,0,0,1,0,24,0.19999999,1,0,NA,1,137,28
"2908",2227296,2,0,53,6,2,70,7,20,1,1,50,1,1,0,1,1,0,0,1,1,24,0.39999998,1,1,NA,1,137,28
"2916",2224004,2,0,35,4,1,100,6,20,1,0,20,1,0,1,1,0,0,0,1,0.2,25,0,1,0,NA,1,138,29
"2917",2224010,2,1,68,6,1,100,12,30,1,1,50,1,1,1,1,1,0,0,1,0.60000002,25,0,1,0,NA,1,138,29
"2919",2224043,2,0,39,5,1,100,10,10,1,1,30,1,0,1,1,0,0,0,1,0.2,25,0,1,0,NA,1,138,29
"2924",2224053,2,1,63,6,1,100,6,10,1,0,40,1,1,1,1,0,0,0,1,0.40000001,25,0,1,0,NA,1,138,29
"2927",2224052,2,0,64,6,0,100,8,20,1,1,40,1,0,1,1,1,0,0,1,0.2,25,0,0,0,NA,1,138,29
"2928",2224022,2,1,66,3,1,30,8,60,1,1,50,1,1,1,1,0,0,0,1,0,25,0,1,0,NA,1,138,29
"2933",2224023,2,1,33,4,2,90,20,10,1,0,20,1,1,1,1,0,0,0,1,0.40000001,25,0,1,1,NA,1,138,29
"2939",2224060,2,1,40,6,2,100,15,20,1,1,50,1,1,1,1,1,0,0,1,0.80000001,25,0,1,1,NA,1,138,29
"2944",2224094,2,1,43,5,0,100,13,40,0,0,40,0,0,1,1,1,0,0,1,0.2,25,0,0,0,NA,1,139,29
"2946",2224079,2,0,51,3,1,100,15,20,0,1,20,1,1,1,1,1,0,0,1,0.2,25,0,1,0,NA,1,139,29
"2950",2224151,2,1,58,5,2,100,12,25,1,1,50,1,1,0,1,0,0,0,1,0.2,23,0,1,1,NA,1,140,29
"2954",2224121,2,1,43,6,1,90,18,40,1,1,30,1,1,0,1,1,0,0,1,0.60000002,23,0,1,0,NA,1,140,29
"2965",2224126,2,0,45,6,1,65,12,50,1,1,50,1,1,0,1,1,0,0,1,0.60000002,23,0.19999999,1,0,NA,1,140,29
"2967",2224228,2,0,40,4,0,100,16,NA,1,1,80,1,1,0,1,1,0,0,1,0.2,25,0,0,0,NA,1,142,29
"2971",2224205,2,0,40,1,2,100,3.5,10,0,1,20,1,1,0,1,0,0,0,1,0.40000001,26,0,1,1,NA,1,142,29
"2972",2224226,2,0,47,4,0,100,7,10,0,0,50,0,1,0,1,0,0,0,1,0.60000002,26,0,0,0,NA,1,142,29
"2973",2224225,2,1,64,8,0,100,13,20,1,1,40,1,1,0,1,0,0,0,1,0,25,0,0,0,NA,1,142,29
"2976",2224218,2,0,40,5,1,100,5.40000009536743,20,1,1,20,1,0,0,1,1,0,0,1,0,25,0,1,0,NA,1,142,29
"2981",2224222,2,1,44,4,1,100,14,20,0,1,20,1,1,0,1,1,0,0,1,0.40000001,25,0.19999999,1,0,NA,1,142,29
"2990",11112035,1,1,66,6,NA,100,6,NA,0,0,20,1,1,0,1,1,0,0,1,0,19,0,NA,0,NA,0,144,30
"2991",11112027,1,0,42,4,0,90,12,NA,0,1,40,1,1,0,1,1,0,0,1,0.40000001,19,0.39999998,0,0,NA,0,144,30
"2997",11112038,1,1,41,5,NA,NA,2,NA,0,0,50,1,1,0,1,0,0,0,1,0,19,0,NA,0,NA,1,144,30
"2998",11112051,1,1,41,4,1,30,4,NA,0,1,80,1,1,0,1,1,0,0,1,0.60000002,19,0,1,0,NA,0,144,30
"3001",11112001,1,1,40,5,1,13,2,60,0,0,30,1,1,0,1,0,0,0,1,0.60000002,19,0,1,0,NA,1,144,30
"3010",11112037,1,0,44,5,1,60,1,NA,0,1,40,1,1,0,1,1,0,0,1,0.40000001,19,1,1,0,NA,0,144,30
"3013",11112011,1,0,41,5,1,80,11,50,0,1,20,1,1,0,1,0,0,0,1,0.2,19,0,1,0,NA,1,144,30
"3022",11112464,1,0,48,7,1,100,7.9,10,0,0,50,1,1,1,1,1,0,0,1,0.60000002,17,0,1,0,NA,1,145,30
"3023",11112477,1,0,32,4,2,100,50,30,0,0,30,0,1,1,1,0,0,0,1,0.80000001,16,0.39999998,1,1,NA,1,145,30
"3024",11112425,1,0,54,7,2,70,14,NA,1,1,0,1,1,1,1,0,0,0,1,0.2,17,0,1,1,NA,0,145,30
"3025",11112471,1,1,64,2,1,90,3.2,5,0,1,20,1,1,1,1,1,0,0,1,0.40000001,17,0,1,0,NA,1,145,30
"3026",11112446,1,0,40,4,NA,100,20,NA,0,0,50,1,1,1,1,0,0,0,1,0.40000001,17,0,NA,0,NA,1,145,30
"3029",11112424,1,0,60,8,2,40,13,NA,0,0,50,1,1,1,1,0,0,0,1,1,17,0,1,1,NA,0,145,30
"3037",11112465,1,0,40,4,1,90,10,10,1,0,40,0,1,1,1,1,0,0,1,0.2,17,0,1,0,NA,1,145,30
"3038",11112462,1,0,57,7,1,40,8,NA,0,0,30,0,1,1,1,1,0,0,1,1,17,0,1,0,NA,0,145,30
"3040",11112458,1,0,46,5,1,40,8,10,0,1,20,1,1,1,1,1,0,0,1,0.60000002,17,0,1,0,NA,1,145,30
"3047",11112450,1,0,39,4,2,100,13,NA,0,1,40,1,1,1,1,0,0,0,1,0.2,17,0,1,1,NA,0,145,30
"3049",11112430,1,0,44,4,NA,100,10,40,0,0,50,0,1,1,1,1,0,0,1,1,17,0,NA,0,NA,1,145,30
"3052",11112472,1,0,37,4,1,100,14,20,0,0,50,1,1,1,1,1,0,0,1,1,17,0,1,0,NA,1,145,30
"3055",11112135,1,1,68,6,1,60,10,NA,0,0,30,1,1,1,1,1,0,0,1,0.80000001,19,0,1,0,NA,NA,148,30
"3059",11112162,1,1,69,6,0,60,8.5,NA,0,0,50,1,1,1,1,0,0,0,1,0.2,19,0,0,0,NA,0,148,30
"3060",11112172,1,0,70,13,0,30,4,NA,0,1,40,1,1,1,1,0,0,0,1,0,19,0,0,0,NA,0,148,30
"3062",11112142,1,0,43,5,0,100,33,NA,1,0,50,1,1,1,1,1,0,0,1,0.60000002,19,0,0,0,NA,1,148,30
"3063",11112167,1,0,39,4,2,26,4,NA,0,1,20,1,1,1,1,1,0,0,1,0.40000001,18,0.19999999,1,1,NA,0,148,30
"3065",11112137,1,1,62,2,1,100,15,NA,0,1,20,1,1,1,1,0,0,0,1,0.40000001,19,0.80000001,1,0,NA,0,148,30
"3066",11112144,1,1,76,3,NA,40,5,NA,1,0,50,1,1,1,1,0,0,0,1,1,19,0.2,NA,0,NA,NA,148,30
"3070",11112169,1,0,74,6,NA,100,4,NA,1,1,20,1,1,1,1,0,0,0,1,0.60000002,19,0,NA,0,NA,0,148,30
"3075",11112156,1,1,50,3,2,70,5,NA,0,0,30,1,1,1,1,0,0,0,1,0.60000002,19,0.60000002,1,1,NA,0,148,30
"3078",11112165,1,0,67,14,2,100,12,NA,0,0,50,1,1,1,1,1,0,0,1,0.60000002,19,0,1,1,NA,0,148,30
"3083",11112146,1,1,57,6,2,30,10,NA,0,0,20,1,1,1,1,0,0,0,1,0.2,19,0,1,1,NA,0,148,30
"3087",11112131,1,1,74,2,NA,40,5,NA,0,0,50,1,1,1,1,1,0,0,1,0.80000001,17,0.2,NA,0,NA,NA,148,30
"3093",11112155,1,0,56,6,0,80,9,NA,1,1,20,1,1,1,1,0,0,0,1,0.2,19,0,0,0,NA,0,148,30
"3095",11112130,1,0,72,6,2,100,8,NA,0,1,20,1,1,1,1,1,0,0,1,0.60000002,19,0,1,1,NA,0,148,30
"3098",11112297,1,0,46,4,1,100,30,90,0,0,50,1,1,1,1,0,0,0,1,0.2,19,0.19999999,1,0,NA,1,150,30
"3099",11112291,1,0,52,5,2,100,12,20,0,0,40,1,1,1,1,1,0,0,1,0.2,19,0,1,1,NA,1,150,30
"3102",11112300,1,0,54,5,1,100,8,10,1,0,20,1,1,1,1,0,0,0,1,0.60000002,19,0,1,0,NA,1,150,30
"3113",11112273,1,0,41,4,1,60,17,20,0,0,50,1,1,1,1,0,0,0,1,0.60000002,19,0,1,0,NA,1,150,30
"3122",11112281,1,0,56,3,1,100,4,NA,1,1,50,1,1,1,1,0,0,0,1,0.2,18,0,1,0,NA,1,150,30
"3128",11112278,1,0,57,9,2,30,15,NA,0,0,30,1,1,1,1,1,0,0,1,0.40000001,19,0,1,1,NA,0,150,30
"3130",11112292,1,0,41,4,3,100,12,NA,0,0,50,1,1,1,1,0,0,0,1,1,19,0,1,1,NA,0,150,30
"3133",11112299,1,1,63,2,3,60,10,NA,0,0,50,1,1,1,1,0,0,0,1,1,19,0.2,1,1,NA,NA,150,30
"3137",11112322,1,0,45,6,1,85,18,NA,0,1,20,1,1,0,1,0,0,0,1,1,19,0,1,0,NA,1,151,30
"3140",11112305,1,0,52,4,1,30,8,NA,0,0,50,1,1,0,1,1,0,0,1,0.60000002,19,0,1,0,NA,1,151,30
"3142",11112315,1,0,37,5,1,100,10,NA,1,0,10,1,1,0,1,1,0,0,1,0.2,19,0,1,0,NA,0,151,30
"3145",11112332,1,0,61,7,1,90,10,10,0,1,20,1,1,0,1,0,0,0,1,0.60000002,19,0,1,0,NA,1,151,30
"3157",11112306,1,1,54,3,2,90,10,NA,0,1,40,1,1,0,1,1,0,0,1,0.80000001,19,0,1,1,NA,0,151,30
"3163",11112333,1,0,44,4,2,20,3,NA,0,0,30,1,1,0,1,0,0,0,1,0.60000002,19,0,1,1,NA,0,151,30
"3167",11112396,1,1,70,2,0,NA,1.5,50,0,1,20,1,1,0,1,0,0,0,1,0,18,0,0,0,NA,1,152,30
"3169",11112398,1,1,46,5,2,100,58,10,1,1,50,1,1,0,1,0,0,0,1,0.2,19,0,1,1,NA,1,152,30
"3171",11112415,1,0,48,6,1,60,18,NA,0,0,0,1,0,0,1,0,0,0,1,0.40000001,19,0.19999999,1,0,NA,1,152,30
"3173",11112400,1,1,57,9,1,60,10,NA,0,0,50,1,1,0,1,0,0,0,1,1,19,0.2,1,0,NA,NA,152,30
"3176",11112414,1,0,54,3,0,100,8,NA,0,1,20,1,1,0,1,1,0,0,1,0,19,0,0,0,NA,0,152,30
"3186",1113106,1,0,41,4,1,NA,10,25,0,0,50,1,NA,1,1,1,0,0,1,1,7,0,1,0,NA,1,166,33
"3188",1113109,1,1,49,5,1,NA,14,25,0,0,30,1,1,1,1,1,0,0,1,0.60000002,7,0,1,0,NA,1,166,33
"3190",1113094,1,0,42,5,1,30,10,NA,0,0,10,1,1,1,1,0,0,0,1,0.60000002,7,0,1,0,NA,0,166,33
"3191",1113084,1,1,40,5,1,60,10,30,1,0,80,1,1,1,1,1,0,0,1,0.80000001,7,0,1,0,NA,1,166,33
"3194",1113072,1,0,67,2,1,100,10,30,0,0,30,1,1,1,1,1,0,0,1,1,7,0,1,0,NA,1,166,33
"3199",1113080,1,0,33,4,2,50,9,NA,0,1,40,1,1,1,1,0,0,0,1,0.60000002,7,0,1,1,NA,0,166,33
"3208",1113140,1,0,74,3,0,NA,2.1,10,1,0,0,1,1,1,1,0,0,0,1,0.2,5,1,0,0,NA,1,167,33
"3215",1113148,1,1,43,4,2,60,4,10,0,0,30,1,1,1,1,0,0,0,1,0,5,0,1,1,NA,1,167,33
"3217",1113118,1,0,61,7,1,NA,4.9,10,0,0,0,1,1,1,1,0,0,0,1,0.2,5,1,1,0,NA,1,167,33
"3222",1113117,1,0,64,13,0,30,4,NA,1,1,0,1,1,1,1,1,0,0,1,0.2,5,0,0,0,NA,0,167,33
"3225",1113151,1,0,46,4,1,NA,2.7,NA,1,1,0,1,1,1,1,1,0,0,1,0.2,5,0,1,0,NA,0,167,33
"3228",1113339,1,0,52,6,2,40,10,NA,0,0,50,0,1,1,1,0,0,0,1,0.60000002,7,0,1,1,NA,0,169,33
"3233",1113356,1,0,57,7,2,40,1.2,NA,0,1,20,1,1,1,1,0,0,0,1,0.2,7,0,1,1,NA,0,169,33
"3236",1113373,1,0,44,4,1,70,8,NA,0,1,20,1,1,1,1,1,0,0,1,0.60000002,7,0,1,0,NA,0,169,33
"3239",1113331,1,0,77,6,0,100,12,15,1,0,20,1,1,1,1,0,0,0,1,0,7,0,0,0,NA,1,169,33
"3247",1113453,1,1,56,5,2,50,4,5,1,0,40,1,1,0,1,1,0,0,1,0.60000002,5,0.60000002,1,1,NA,1,171,33
"3254",1113455,1,1,42,4,2,60,4,NA,0,1,40,1,1,0,1,1,0,0,1,0.60000002,5,0.60000002,1,1,NA,0,171,33
"3255",1113439,1,0,69,4,1,60,6,NA,0,0,30,0,1,0,1,1,0,0,1,0.2,5,0,1,0,NA,0,171,33
"3264",1113430,1,1,68,6,1,40,6,NA,1,1,20,0,1,0,1,1,0,0,1,0.2,5,0,1,0,NA,0,171,33
"3266",1113435,1,1,66,11,0,100,10,NA,1,0,50,1,1,0,1,0,0,0,1,1,5,0,0,0,NA,0,171,33
"3267",1113451,1,1,71,2,0,100,2,20,1,0,30,1,1,0,1,0,0,0,1,0.60000002,5,0,0,0,NA,1,171,33
"3272",1113552,1,0,46,4,1,40,4,20,1,0,40,0,1,0,1,1,0,0,1,0.2,5,0,1,0,NA,1,172,33
"3273",1113562,1,0,46,4,1,60,3.1,NA,1,0,40,1,1,0,1,1,0,0,1,0.2,5,0,1,0,NA,0,172,33
"3280",1113572,1,0,55,5,0,60,6,NA,0,0,0,1,1,0,1,1,0,0,1,0.40000001,5,0.39999998,0,0,NA,0,172,33
"3294",2228256,2,1,37,4,2,100,25,30,1,0,50,0,1,1,1,0,0,0,1,0.60000002,25,0,1,1,NA,1,176,34
"3297",2228276,2,1,38,7,2,70,21,20,1,0,40,1,1,1,1,0,0,0,1,0,25,0,1,1,NA,1,176,34
"3300",2228296,2,1,36,5,1,100,3.5,20,1,1,20,1,1,1,1,0,0,0,1,0,25,0,1,0,NA,1,176,34
"3306",2228247,2,0,60,6,2,90,10,40,1,1,20,1,0,1,1,1,0,0,1,0,25,0,1,1,NA,1,176,34
"3307",2228298,2,0,37,4,0,20,4,50,1,1,40,1,1,1,1,0,0,0,1,0.40000001,25,0.19999999,0,0,NA,1,176,34
"3310",2228286,2,0,68,6,0,60,10,NA,0,0,50,1,1,1,1,1,0,0,1,0.80000001,25,0.2,0,0,NA,NA,176,34
"3315",2228274,2,0,37,5,2,30,4,40,1,1,10,0,1,1,1,0,0,0,1,0.60000002,25,0,1,1,NA,1,176,34
"3317",2228285,2,0,49,2,2,100,10,20,0,0,40,1,1,1,1,1,0,0,1,0.2,25,0,1,1,NA,1,176,34
"3322",2228288,2,0,32,5,2,90,7,20,1,0,30,1,1,1,1,0,0,0,1,0.40000001,25,0,1,1,NA,1,176,34
"3326",2228300,2,0,50,6,1,100,15,30,1,0,50,1,1,1,1,1,0,0,1,1,25,0,1,0,NA,1,176,34
"3328",2228259,2,0,54,5,0,100,4,NA,1,1,50,1,1,1,1,0,0,0,1,0.2,25,0.19999999,0,0,NA,0,176,34
"3331",2228284,2,1,32,5,1,100,14,20,1,1,50,1,1,1,1,0,0,0,1,0.60000002,25,0,1,0,NA,1,176,34
"3332",2228270,2,0,46,4,2,100,15,20,0,0,20,1,1,1,1,1,0,0,1,0.2,25,0.39999998,1,1,NA,1,176,34
"3337",22212099,2,0,51,5,0,100,27,10,1,1,50,1,1,0,1,0,0,0,1,0.2,48,0,0,0,NA,1,177,35
"3338",22212156,2,1,59,7,0,100,23,10,1,1,50,1,1,0,1,1,0,0,1,0.60000002,48,0,0,0,NA,1,177,35
"3346",22212144,2,1,48,7,1,60,20,30,0,0,30,1,1,0,1,0,0,0,1,0.60000002,48,1,1,0,NA,1,177,35
"3349",22212193,2,0,39,4,0,100,40,10,0,1,20,1,0,1,1,1,0,0,1,0.40000001,49,0,0,0,NA,1,178,35
"3353",22212179,2,1,60,3,0,100,16,35,1,1,50,1,0,1,1,0,0,0,1,0,49,0,0,0,NA,1,178,35
"3354",22212178,2,1,46,5,0,60,18,30,1,1,40,1,0,1,1,1,0,0,1,0.2,49,0.60000002,0,0,NA,1,178,35
"3360",22212188,2,1,59,6,1,100,13,NA,1,1,40,1,1,1,1,0,0,0,1,0.2,49,0,1,0,NA,0,178,35
"3369",2221005,2,1,27,6,2,80,12,20,1,1,30,1,1,1,1,1,0,0,1,0.2,20,1,1,1,NA,1,180,36
"3371",2221025,2,1,40,5,2,100,16,10,0,0,40,1,1,1,1,0,0,0,1,0.2,20,0,1,1,NA,1,180,36
"3376",2221027,2,0,57,6,1,40,14,30,1,1,10,1,1,1,1,1,0,0,1,0.2,20,0,1,0,NA,1,180,36
"3386",2221236,2,0,53,6,1,100,17,30,0,1,40,1,1,0,1,0,0,0,1,0.2,20,0.19999999,1,0,NA,1,182,36
"3389",2221244,2,0,36,4,2,20,7,3,1,1,20,1,1,0,1,1,0,0,1,0.80000001,20,0,1,1,NA,1,182,36
"3400",2221167,2,1,42,4,2,100,38,40,1,1,20,1,1,0,1,0,0,0,1,0.60000002,20,0,1,1,NA,1,182,36
"3402",2221226,2,1,34,6,1,95,8,0,1,1,10,1,1,0,1,1,0,0,1,0.2,20,0,1,0,NA,0,182,36
"3404",2221210,2,1,45,3,1,50,8,10,1,1,10,1,1,0,1,0,0,0,1,0.60000002,20,0,1,0,NA,1,182,36
"3409",2221195,2,0,41,5,1,100,38,NA,0,1,20,1,1,0,1,1,0,0,1,1,20,0.60000002,1,0,NA,1,182,36
"3414",2221198,2,0,65,2,1,100,15,30,1,1,50,1,0,0,1,1,0,0,1,0.80000001,20,0,1,0,NA,1,182,36
"3419",2221239,2,1,45,4,2,90,8,20,1,1,50,1,1,0,1,0,0,0,1,0.40000001,20,0.39999998,1,1,NA,1,182,36
"3421",2221177,2,1,42,4,2,80,7,40,1,1,20,0,1,0,1,1,0,0,1,0.40000001,20,0,1,1,NA,1,182,36
"3423",3336024,3,1,31,4,1,70,18,NA,1,1,50,1,0,1,1,0,0,0,1,0.40000001,34,0,1,0,NA,1,185,37
"3425",3336034,3,0,62,2,0,100,4,28,1,1,50,1,0,1,1,1,0,0,1,1,34,0.39999998,0,0,NA,1,185,37
"3428",3336037,3,0,62,8,0,50,7,NA,0,0,30,1,1,1,1,0,0,0,1,0.2,34,0,0,0,NA,0,185,37
"3430",3336030,3,0,57,2,1,100,10,NA,1,0,20,1,1,1,1,1,0,0,1,0,34,0,1,0,NA,0,185,37
"3439",3336017,3,0,64,3,0,90,3,NA,0,1,40,0,0,1,1,0,0,0,1,0.2,34,0,0,0,NA,0,185,37
"3445",3336108,3,1,68,8,1,60,10,NA,0,0,30,1,1,0,1,1,0,0,1,0.80000001,32,0,1,0,NA,NA,186,37
"3451",3336057,3,0,36,4,1,100,20,50,0,1,0,0,0,0,1,1,0,0,1,0.60000002,32,0,1,0,NA,1,186,37
"3455",3336071,3,1,36,4,2,60,4.5,20,1,1,5,1,1,0,1,0,0,0,1,1,32,0,1,1,NA,1,186,37
"3459",3336069,3,1,44,7,1,100,40,60,1,1,20,1,1,0,1,1,0,0,1,0.2,32,0,1,0,NA,1,186,37
"3461",22214176,2,0,44,5,2,80,20,20,1,1,70,1,1,1,1,1,0,0,1,0.2,49,0.19999999,1,1,NA,1,192,38
"3464",22214193,2,0,45,4,1,100,15,10,0,1,40,1,1,1,1,1,0,0,1,0.40000001,49,0.19999999,1,0,NA,1,192,38
"3467",22214183,2,0,46,4,2,30,3,NA,1,1,30,1,1,1,1,0,0,0,1,0.40000001,49,0,1,1,NA,0,192,38
"3472",22214164,2,1,45,6,0,100,80,20,1,0,20,1,0,1,1,1,0,0,1,0.40000001,49,0,0,0,NA,1,192,38
"3487",22214137,2,0,50,6,3,90,2.5,15,0,0,30,1,1,1,1,0,0,0,1,0.40000001,49,0,1,1,NA,1,192,38
"3489",22214208,2,0,34,4,2,100,50,NA,0,0,20,1,1,1,1,1,0,0,1,0.60000002,49,0,1,1,NA,1,192,38
"3494",22214132,2,1,45,5,1,60,11,10,1,1,40,1,1,1,1,1,0,0,1,0.40000001,48,0.60000002,1,0,NA,1,192,38
"3497",22214158,2,0,43,7,1,100,10,30,1,1,40,1,1,1,1,0,0,0,1,0.40000001,49,0,1,0,NA,1,192,38
"3506",1115058,1,0,81,5,1,100,3,NA,1,1,20,1,1,0,1,0,0,0,1,0.40000001,4,0,1,0,NA,0,193,39
"3507",1115070,1,0,36,4,2,100,4.4,NA,1,1,30,1,1,0,1,0,0,0,1,0.2,4,0,1,1,NA,0,193,39
"3508",1115026,1,0,62,5,1,70,4.5,NA,0,1,20,1,1,0,1,1,0,0,1,0.2,4,0,1,0,NA,0,193,39
"3509",1115033,1,1,64,3,2,100,4,10,1,1,50,1,1,0,1,0,0,0,1,0.80000001,4,0,1,1,NA,1,193,39
"3517",1115036,1,0,44,3,1,20,4,10,0,0,0,1,1,0,1,0,0,0,1,0.60000002,4,0,1,0,NA,1,193,39
"3522",1115024,1,0,69,11,2,60,9,NA,0,0,50,1,1,0,1,1,0,0,1,0.80000001,4,1,1,1,NA,0,193,39
"3524",1115067,1,1,63,11,1,100,144,NA,0,1,50,1,1,0,1,1,0,0,1,0.60000002,4,0,1,0,NA,1,193,39
"3535",1115218,1,1,59,7,1,70,8,NA,0,1,20,1,1,0,1,0,0,0,1,0.2,4,1,1,0,NA,0,195,39
"3544",1115223,1,0,42,5,1,30,5.8,30,1,0,50,1,1,0,1,0,0,0,1,0.40000001,4,1,1,0,NA,1,195,39
"3545",1115235,1,1,62,6,1,60,7,NA,0,0,50,1,1,0,1,1,0,0,1,0.60000002,4,0,1,0,NA,0,195,39
"3555",1115220,1,1,56,5,1,60,10,NA,0,0,30,1,1,0,1,1,0,0,1,0.80000001,4,0,1,0,NA,NA,195,39
"3557",1115216,1,1,41,4,2,45,6,NA,1,1,0,1,1,0,1,1,0,0,1,0.60000002,4,0.39999998,1,1,NA,0,195,39
"3559",1115267,1,0,69,8,1,30,1,50,0,0,30,1,1,0,1,1,0,0,1,0.2,6,0,1,0,NA,1,196,39
"3561",1115244,1,0,60,6,1,30,7,50,1,0,20,1,1,0,1,1,0,0,1,0,6,0,1,0,NA,1,196,39
"3565",1115276,1,0,34,5,0,40,4.3,NA,1,1,30,1,1,0,1,1,0,0,1,0.40000001,6,0,0,0,NA,0,196,39
"3569",1115277,1,0,37,2,1,15,4,10,0,0,20,1,1,0,1,0,0,0,1,0.2,6,0,1,0,NA,1,196,39
"3571",1115242,1,0,67,6,3,40,3,NA,0,1,60,1,1,0,1,0,0,0,1,0.60000002,6,0,1,1,NA,0,196,39
"3578",1115252,1,1,57,6,0,60,4,NA,0,0,30,1,1,0,1,1,0,0,1,0.40000001,6,1,0,0,NA,0,196,39
"3581",1115247,1,0,41,3,0,100,30,NA,1,1,0,1,1,0,1,1,0,0,1,0.2,6,1,0,0,NA,1,196,39
"3582",1115254,1,0,60,4,1,50,12,NA,0,0,30,1,1,0,1,1,0,0,1,0.40000001,6,0,1,0,NA,0,196,39
"3591",1115435,1,0,34,2,0,90,4,NA,0,1,50,1,1,1,1,1,0,0,1,1,4,0,0,0,NA,0,197,39
"3592",1115451,1,1,36,5,2,80,8,30,0,1,30,1,1,1,1,1,0,0,1,0.60000002,4,1,1,1,NA,1,197,39
"3593",1115446,1,0,41,4,2,12,2,30,0,0,30,1,1,1,1,1,0,0,1,0.60000002,4,0,1,1,NA,1,197,39
"3596",1115463,1,0,52,5,0,70,5.5,40,0,1,40,1,1,1,1,1,0,0,1,0,4,0,0,0,NA,1,197,39
"3598",1115464,1,0,58,6,1,100,11,NA,0,0,0,1,1,1,1,0,0,0,1,0.40000001,4,0,1,0,NA,0,197,39
"3601",1115470,1,1,53,7,2,NA,15,NA,1,1,10,1,1,1,1,0,0,0,1,0.60000002,4,0,1,1,NA,0,197,39
"3602",1115498,1,0,65,7,2,20,19,NA,0,1,20,1,1,1,1,0,0,0,1,0.60000002,4,0,1,1,NA,1,197,39
"3610",1115439,1,0,60,4,1,90,9,10,1,0,20,0,1,1,1,0,0,0,1,0.60000002,4,1,1,0,NA,1,197,39
"3611",1115436,1,0,41,5,2,100,20,NA,1,0,20,1,1,1,1,0,0,0,1,0.60000002,4,0,1,1,NA,1,197,39
"3616",1115454,1,0,55,7,1,60,7,50,0,1,20,1,1,1,1,1,0,0,1,0,4,0,1,0,NA,1,197,39
"3620",1115448,1,0,57,2,1,30,1.5,NA,0,0,20,1,1,1,1,1,0,0,1,0.60000002,4,0,1,0,NA,0,197,39
"3621",1115444,1,0,47,4,2,40,6,50,1,1,10,1,1,1,1,0,0,0,1,0.2,4,0,1,1,NA,1,197,39
"3628",1115434,1,0,61,6,3,30,3,30,0,1,40,1,1,1,1,0,0,0,1,0.2,4,0,1,1,NA,1,197,39
"3632",1115476,1,0,65,11,0,40,11,20,0,0,50,1,1,1,1,0,0,0,1,0.2,4,0,0,0,NA,1,197,39
"3634",1115494,1,0,64,6,NA,20,8,NA,0,0,50,1,1,1,1,0,0,0,1,0.2,4,0,NA,0,NA,0,197,39
"3636",11110109,1,0,39,4,2,100,27,NA,1,1,10,1,1,1,1,0,0,0,1,0.60000002,15,0.19999999,1,1,NA,1,198,40
"3638",11110075,1,1,66,8,1,100,23.6,10,0,0,30,1,1,1,1,1,0,0,1,0.60000002,15,0,1,0,NA,1,198,40
