"","id","region","takeup_survey","age","agpop","educ","rice_inc","ricearea_2010","disaster_loss","insurance_repay","insurance_buy","disaster_prob","general_trust","male","default","delay","intensive","info_takeup_rate","info_takeup_list","info_none","understanding","day","risk_averse","literacy","educ_good","reveal","disaster_yes","address","village"
"2754",11113477,1,1,41,4,1,80,18,NA,1,1,20,1,1,1,1,0,0,0,1,0.80000001,16,0.80000001,1,0,NA,NA,271,51
"2755",11113479,1,0,66,2,0,95,5,5,0,0,30,0,1,1,1,0,0,0,1,0.60000002,16,0,0,0,NA,1,271,51
"2756",11113481,1,0,64,5,1,100,10,NA,0,1,1,1,1,1,0,1,0,0,1,0.60000002,14,0,1,0,0,0,271,51
"2757",11113482,1,1,62,9,1,100,30,NA,1,1,50,1,1,1,1,1,0,0,1,0.60000002,16,0,1,0,NA,1,271,51
"2758",11113483,1,0,47,4,2,100,32,NA,0,1,40,0,1,1,0,0,0,0,1,0.2,14,0,1,1,0,0,271,51
"2759",11113484,1,0,62,2,1,40,10,NA,0,0,50,1,1,1,0,1,0,0,1,0.80000001,14,0,1,0,0,0,271,51
"2760",11113485,1,1,44,3,0,80,20,60,1,0,50,1,1,1,1,1,0,0,1,0.2,16,0,0,0,NA,1,271,51
"2761",11113487,1,1,73,2,1,100,4,NA,1,0,30,1,1,1,1,1,1,0,0,0,16,0,1,0,NA,0,271,51
"2762",11113488,1,0,65,6,1,90,7,NA,0,1,5,0,1,1,0,0,0,0,1,0.2,14,0,1,0,0,0,271,51
"2763",11113495,1,0,66,6,0,90,10,NA,0,0,50,1,1,1,1,0,0,1,0,0.2,16,0.80000001,0,0,NA,0,271,51
"2764",11116003,1,0,82,3,0,100,1.4,NA,0,1,40,1,1,0,1,1,0,0,1,0.40000001,23,0,0,0,NA,0,6,3
"2765",11116004,1,1,68,5,1,60,10,NA,0,0,50,1,1,0,1,1,0,0,1,0.80000001,23,0.2,1,0,NA,NA,6,3
"2766",11116007,1,1,59,6,1,90,4,20,0,1,20,1,1,0,0,0,0,0,1,0.40000001,19,0,1,0,0,1,6,3
"2767",11116008,1,0,81,2,0,10,1,NA,0,0,30,1,1,0,0,0,0,0,1,0,19,0.2,0,0,NA,NA,6,3
"2768",11116013,1,0,59,7,1,20,5,NA,0,1,0,1,1,0,1,0,0,0,1,1,23,0,1,0,NA,0,6,3
"2769",11116015,1,0,37,5,1,60,20,NA,0,0,50,1,1,0,0,1,0,0,1,0.80000001,19,0.39999998,1,0,0,0,6,3
"2770",11116017,1,0,47,4,0,100,16.7,20,0,0,40,1,1,0,0,1,0,0,1,0.40000001,19,0,0,0,NA,1,6,3
"2771",11116018,1,0,56,4,0,80,10,50,0,0,50,1,1,0,1,1,1,0,0,0.60000002,23,0,0,0,NA,1,6,3
"2772",11116020,1,0,52,5,2,85,12,10,0,1,20,1,1,0,1,0,1,0,0,0.40000001,23,0,1,1,NA,1,6,3
"2773",11116021,1,1,37,4,1,75,15,NA,1,1,30,1,1,0,0,1,0,0,1,1,19,0,1,0,0,0,6,3
"2774",11116023,1,0,57,6,1,50,10,NA,0,1,20,1,1,0,1,0,0,1,0,0.60000002,23,0.19999999,1,0,NA,0,6,3
"2775",11116025,1,0,58,6,0,40,8,0,1,0,50,1,1,0,0,0,0,0,1,0.2,19,0,0,0,0,1,6,3
"2776",11116026,1,0,46,4,1,NA,6,NA,0,1,0,1,1,0,1,1,0,0,1,0.40000001,23,0,1,0,NA,0,6,3
"2777",11116027,1,0,42,5,1,50,13,NA,0,0,50,0,1,0,1,1,1,0,0,0.60000002,23,0.39999998,1,0,NA,0,6,3
"2778",11116028,1,0,55,3,0,85,24,NA,0,0,20,1,1,0,0,0,0,0,1,0.60000002,18,1,0,0,0,1,6,3
"2779",11116029,1,1,43,4,1,30,5,NA,0,0,0,1,1,0,0,1,0,0,1,0.80000001,19,0,1,0,NA,0,6,3
"2780",11116030,1,1,59,4,1,85,11,NA,0,1,20,1,1,0,1,1,0,1,0,0.60000002,23,0,1,0,NA,0,6,3
"2781",11116034,1,1,41,5,1,100,100,NA,0,0,50,1,1,0,1,1,0,0,1,0.2,23,0.39999998,1,0,NA,1,6,3
"2782",11116036,1,0,58,6,1,30,3,NA,0,1,40,1,1,0,1,1,0,0,1,0.60000002,23,0,1,0,NA,0,6,3
"2783",11116040,1,1,41,4,1,100,60,NA,0,0,50,1,1,0,1,0,0,0,1,0.2,23,0.39999998,1,0,NA,1,6,3
"2784",11116042,1,1,41,4,2,20,8,NA,1,1,40,1,1,0,1,0,0,0,1,1,23,0.80000001,1,1,NA,0,6,3
"2785",11116043,1,0,48,3,1,100,8,20,1,1,30,1,1,0,0,1,0,0,1,0.80000001,19,0,1,0,0,1,6,3
"2786",11116047,1,0,49,5,1,100,26,NA,0,1,20,1,1,1,0,1,0,0,1,0.2,19,0.19999999,1,0,0,0,7,3
"2787",11116048,1,0,46,3,1,80,13.8,NA,1,1,50,1,1,1,1,0,0,0,1,0.2,21,0.39999998,1,0,NA,0,7,3
"2788",11116049,1,1,63,2,0,40,4,20,1,1,40,1,1,1,1,1,0,0,1,0.2,21,0,0,0,NA,1,7,3
"2789",11116050,1,0,42,9,1,95,14,NA,1,1,0,0,1,1,1,1,0,0,1,1,21,0,1,0,NA,0,7,3
"2790",11116052,1,0,59,1,1,90,11,25,0,1,0,1,1,1,1,1,0,0,1,0.2,21,0,1,0,NA,1,7,3
"2791",11116054,1,0,66,11,1,90,14,NA,0,0,10,1,1,1,0,0,0,0,1,0.2,19,0,1,0,0,0,7,3
"2792",11116055,1,1,42,2,0,50,15,NA,1,1,0,1,1,1,0,1,0,0,1,0.40000001,19,1,0,0,0,0,7,3
"2793",11116057,1,1,69,4,0,100,11,NA,0,0,50,1,1,1,0,1,0,0,1,0.80000001,19,0,0,0,1,0,7,3
"2794",11116060,1,0,63,5,0,NA,6,NA,1,1,40,1,1,1,0,0,0,0,1,0,19,0,0,0,1,0,7,3
"2795",11116061,1,0,44,4,0,90,16,NA,0,0,50,1,1,1,0,1,0,0,1,0,19,0,0,0,0,0,7,3
"2796",11116063,1,1,57,2,1,100,20,NA,1,0,20,1,1,1,0,1,0,0,1,0.2,19,0.60000002,1,0,0,0,7,3
"2797",11116067,1,0,64,7,1,20,6.2,NA,0,0,30,1,1,1,0,0,0,0,1,0.2,19,0,1,0,0,1,7,3
"2798",11116068,1,1,42,5,0,90,15.8,NA,0,1,20,1,1,1,0,1,0,0,1,0,19,0,0,0,0,0,7,3
"2799",11116070,1,0,38,5,1,30,4,NA,0,0,50,1,1,1,1,1,0,0,1,0.2,21,0.60000002,1,0,NA,0,7,3
"2800",11116074,1,0,37,4,2,70,15,NA,1,1,40,1,1,1,1,0,0,1,0,0.2,21,0,1,1,NA,0,7,3
"2801",11116075,1,1,46,7,2,90,14,NA,1,0,50,1,1,1,0,0,0,0,1,0.2,19,0,1,1,0,0,7,3
"2802",11116076,1,1,61,2,1,100,22,10,0,1,20,1,1,1,1,1,0,1,0,0.80000001,21,0,1,0,NA,1,7,3
"2803",11116077,1,0,50,5,1,100,27,NA,1,1,10,1,1,1,1,1,0,0,1,0.40000001,21,1,1,0,NA,1,7,3
"2804",11116078,1,0,47,4,2,100,40,5,0,1,20,1,1,1,1,0,0,0,1,0.60000002,21,0.19999999,1,1,NA,1,7,3
"2805",11116082,1,1,48,4,2,100,13,40,0,0,50,1,1,1,1,0,0,0,1,0.2,23,0,1,1,NA,1,8,3
"2806",11116083,1,0,45,4,1,40,6.8,NA,0,1,40,1,1,1,1,1,1,0,0,0.2,23,0.60000002,1,0,NA,0,8,3
"2807",11116088,1,0,34,5,1,100,10,NA,0,0,50,0,1,1,0,0,0,0,1,0.2,19,0,1,0,0,0,8,3
"2808",11116089,1,0,45,4,1,70,10,NA,0,1,20,1,1,1,1,1,0,1,0,0.2,23,0.19999999,1,0,NA,0,8,3
"2809",11116090,1,0,71,5,0,90,5.3,NA,0,0,30,1,1,1,0,0,0,0,1,0.2,19,0,0,0,0,0,8,3
"2810",11116093,1,0,56,7,0,50,6,NA,0,1,0,1,1,1,0,0,0,0,1,0,19,0,0,0,0,0,8,3
"2811",11116094,1,0,42,5,1,60,15,NA,0,0,50,1,1,1,0,0,0,0,1,0.2,19,0.19999999,1,0,0,0,8,3
"2812",11116095,1,1,49,4,1,40,11,NA,0,1,0,0,1,1,0,1,0,0,1,0.40000001,18,0,1,0,0,0,8,3
"2813",11116096,1,1,50,4,2,80,13,NA,0,0,50,1,1,1,1,1,0,0,1,1,23,0.39999998,1,1,NA,NA,8,3
"2814",11116099,1,1,45,10,2,100,15,NA,0,1,20,1,1,1,1,0,0,1,0,0.60000002,23,0,1,1,NA,0,8,3
"2815",11116102,1,1,43,5,4,80,7.5,NA,1,0,0,1,1,1,1,1,0,0,1,0.60000002,23,0,1,1,NA,0,8,3
"2816",11116103,1,0,40,4,1,NA,24,NA,0,1,0,0,1,1,0,0,0,0,1,0.2,19,0.39999998,1,0,0,0,8,3
"2817",11116104,1,1,45,3,1,95,10,20,1,1,50,1,1,1,0,1,0,0,1,0.80000001,19,0.39999998,1,0,0,1,8,3
"2818",11116105,1,0,36,5,1,100,37,25,0,0,40,1,1,1,0,1,0,0,1,0.60000002,19,0.60000002,1,0,0,1,8,3
"2819",11116106,1,0,33,4,1,NA,5.7,NA,0,0,50,0,1,1,1,0,1,0,0,0.40000001,23,0,1,0,NA,0,8,3
"2820",11116108,1,0,53,4,1,NA,15,NA,0,1,20,1,1,1,1,0,0,0,1,0.60000002,23,0,1,0,NA,0,8,3
"2821",11116109,1,0,36,3,1,50,9,NA,0,0,30,1,1,1,1,1,0,0,1,0.40000001,23,0.80000001,1,0,NA,0,8,3
"2822",11116110,1,1,74,2,0,100,7,10,1,1,20,1,1,1,1,1,1,0,0,0.2,23,0,0,0,NA,1,8,3
"2823",11116111,1,1,41,4,1,100,16,50,1,1,50,1,1,1,0,0,0,0,1,0.2,19,0,1,0,1,1,8,3
"2824",11116112,1,1,48,6,1,100,80,NA,1,1,40,1,1,1,1,0,1,0,0,0.60000002,23,0,1,0,NA,1,8,3
"2825",11116114,1,1,57,6,1,60,17,40,1,1,50,1,1,1,0,1,0,0,1,1,19,0,1,0,0,1,8,3
"2826",11116115,1,0,59,2,1,75,8.4,NA,0,1,20,1,1,1,1,0,0,0,1,0.60000002,23,0,1,0,NA,0,8,3
"2827",11116116,1,1,48,4,2,60,17,NA,0,0,30,1,1,1,1,1,0,0,1,0.2,23,0,1,1,NA,1,8,3
"2828",11116117,1,0,52,6,3,90,19,NA,0,1,20,1,1,1,1,1,0,1,0,0.2,23,0.39999998,1,1,NA,1,8,3
"2829",11116118,1,0,52,3,0,100,19,20,0,0,50,1,1,1,0,1,0,0,1,0.80000001,19,0.19999999,0,0,0,1,8,3
"2830",11116119,1,0,45,5,1,80,11.8,20,0,1,30,1,1,1,0,0,0,0,1,0.60000002,19,0.19999999,1,0,0,1,8,3
"2831",11116121,1,1,68,2,0,60,13,NA,0,0,50,1,1,1,0,1,0,0,1,0.80000001,19,0,0,0,0,0,8,3
"2832",11116123,1,1,63,2,0,90,10,40,0,1,20,1,1,1,0,1,0,0,1,0.2,19,0,0,0,0,1,8,3
"2833",11116124,1,0,45,7,1,100,50,NA,0,0,30,1,1,1,1,1,0,0,1,0.40000001,23,0,1,0,NA,1,8,3
"2834",11116125,1,1,66,4,0,100,4.5,10,1,1,20,1,1,1,0,1,0,0,1,0,19,0,0,0,1,1,8,3
"2835",11116128,1,0,42,4,1,90,9,NA,0,0,50,0,1,1,0,0,0,0,1,0.2,19,1,1,0,0,0,8,3
"2836",11116130,1,0,51,5,0,100,11,5,0,1,40,0,1,1,1,0,0,1,0,0,23,0,0,0,NA,1,8,3
"2837",11116131,1,0,43,4,1,90,9.2,NA,0,0,50,1,1,1,1,0,0,0,1,0.80000001,23,1,1,0,NA,0,8,3
"2838",11116132,1,0,45,4,1,100,9,NA,0,1,20,1,1,1,1,0,0,0,1,0.2,23,0,1,0,NA,0,8,3
"2839",11116134,1,1,75,7,0,100,20,NA,0,0,30,1,1,1,0,1,0,0,1,0.80000001,19,0,0,0,0,0,8,3
"2840",11116135,1,0,47,4,3,60,9.2,NA,1,1,20,0,1,1,1,0,0,0,1,0.60000002,23,0.39999998,1,1,NA,0,8,3
"2841",11116136,1,0,80,5,0,40,5,NA,0,0,50,1,1,1,0,0,0,0,1,0,19,0.40000001,0,0,NA,NA,8,3
"2842",11116137,1,1,50,7,3,NA,17,10,0,1,5,1,1,1,1,0,0,0,1,0.60000002,23,0.39999998,1,1,NA,1,8,3
"2843",11116138,1,0,44,4,1,NA,20,10,1,0,50,1,1,1,1,0,1,0,0,0.60000002,23,0,1,0,NA,1,8,3
"2844",11116139,1,0,42,4,1,100,32,NA,1,1,20,1,1,1,0,0,0,0,1,1,19,0,1,0,0,0,8,3
"2845",11116140,1,0,37,5,2,100,45,NA,0,0,30,1,1,1,1,1,0,0,1,0.2,23,0.60000002,1,1,NA,1,8,3
"2846",11117045,1,1,40,4,2,100,58,30,1,1,20,1,1,0,1,0,0,0,1,0.60000002,14,0.19999999,1,1,NA,1,82,17
"2847",11117048,1,0,42,5,1,70,15,NA,0,0,50,1,1,0,0,0,0,0,1,0,14,0.40000001,1,0,NA,NA,82,17
"2848",11117049,1,0,41,4,1,80,18,NA,1,1,40,1,1,0,0,0,0,0,1,NA,14,0.60000002,1,0,NA,NA,82,17
"2849",11117051,1,1,61,6,1,80,12,60,0,0,70,1,1,0,1,0,1,0,0,0.60000002,14,0.19999999,1,0,NA,1,82,17
"2850",11117052,1,0,65,2,0,50,12,NA,1,0,20,1,1,0,0,1,0,0,1,0.80000001,14,0,0,0,0,1,82,17
"2851",11117054,1,0,71,6,0,100,7,NA,1,0,0,1,1,0,1,0,0,0,1,0,14,0,0,0,NA,0,82,17
"2852",11117057,1,0,31,2,2,80,18,NA,1,1,20,1,1,0,0,1,0,0,1,NA,14,0.80000001,1,1,NA,NA,82,17
"2853",11117058,1,0,56,8,1,20,6,NA,0,0,50,1,1,0,0,0,0,0,1,0,14,0,1,0,0,1,82,17
"2854",11117059,1,0,46,4,0,80,18,NA,1,1,40,1,1,0,0,0,0,0,1,NA,14,0.60000002,0,0,NA,NA,82,17
"2855",11117060,1,0,47,8,3,NA,11,30,0,0,50,1,1,0,1,0,0,0,1,0.40000001,14,0,1,1,NA,1,82,17
"2856",11117061,1,0,37,5,0,100,11,30,1,1,20,0,1,0,0,0,0,0,1,0.40000001,14,0,0,0,0,1,82,17
"2857",11117063,1,0,38,4,0,40,5,20,0,0,30,0,1,0,0,0,0,0,1,0.2,14,0,0,0,1,1,82,17
"2858",11117065,1,1,37,5,1,20,4,NA,1,1,20,1,1,0,1,1,0,1,0,0.60000002,14,0.39999998,1,0,NA,0,82,17
"2859",11117067,1,1,54,4,1,75,9,50,0,0,20,1,1,0,1,1,0,0,1,0.60000002,14,0,1,0,NA,1,82,17
"2860",11117068,1,0,63,2,1,100,16,NA,0,0,50,1,1,0,0,1,0,0,1,0.80000001,14,0,1,0,0,0,82,17
"2861",11117070,1,0,70,2,1,100,4,NA,0,1,20,1,1,0,1,1,1,0,0,0.2,14,0,1,0,NA,0,82,17
"2862",11117072,1,0,56,4,1,40,10,20,0,0,30,1,1,0,0,1,0,0,1,0.80000001,14,0,1,0,NA,1,82,17
"2863",11117075,1,0,54,2,1,80,6,NA,0,1,20,1,1,0,1,1,0,0,1,0.2,14,0.60000002,1,0,NA,0,82,17
"2864",11117077,1,0,59,6,0,50,12,60,0,0,80,1,1,0,1,0,0,0,1,0.2,14,0.19999999,0,0,NA,1,82,17
"2865",11117078,1,0,60,6,1,30,21,NA,0,1,40,1,1,0,1,1,1,0,0,0.2,14,0.60000002,1,0,NA,1,82,17
"2866",11117079,1,0,44,5,1,60,11,NA,0,0,50,1,1,0,0,0,0,0,1,0.2,14,0,1,0,0,0,82,17
"2867",11117080,1,0,47,4,1,90,10,40,0,1,20,0,1,0,1,0,0,1,0,0.40000001,14,0,1,0,NA,1,82,17
"2868",11117081,1,0,46,2,1,70,15,NA,0,0,30,1,1,0,0,1,0,0,1,NA,14,0.2,1,0,NA,NA,82,17
"2869",11117082,1,0,38,5,1,100,26,15,0,1,20,1,1,0,1,1,0,0,1,0.40000001,14,0,1,0,NA,1,82,17
"2870",11117318,1,0,70,2,0,100,2.3,NA,1,1,50,1,1,0,0,0,0,0,1,0.2,22,0,0,0,0,0,86,17
"2871",11117319,1,1,35,4,1,100,20,NA,0,1,0,1,1,0,0,1,0,0,1,0.2,18,0.19999999,1,0,0,0,86,17
"2872",11117320,1,0,42,5,2,100,20,NA,0,0,50,1,1,0,1,0,0,1,0,0.2,22,0.19999999,1,1,NA,1,86,17
"2873",11117321,1,1,44,4,1,80,18,NA,1,1,20,1,1,0,1,1,0,0,1,0.60000002,22,0.80000001,1,0,NA,NA,86,17
"2874",11117323,1,0,46,4,1,100,14,NA,0,0,30,0,1,0,0,0,0,0,1,0.2,22,0,1,0,NA,0,86,17
"2875",11117324,1,0,42,5,1,70,18,NA,1,1,50,1,1,0,1,0,0,0,1,0.40000001,22,0.39999998,1,0,NA,1,86,17
"2876",11117325,1,0,71,5,1,40,5,NA,0,0,50,1,1,0,0,1,0,0,1,NA,18,0.40000001,1,0,NA,NA,86,17
"2877",11117327,1,1,72,7,0,40,5,NA,1,0,50,1,1,0,1,1,0,1,0,1,22,0,0,0,NA,NA,86,17
"2878",11117329,1,1,51,4,1,100,17,NA,0,1,20,0,1,0,0,1,0,0,1,0.2,18,0,1,0,1,0,86,17
"2879",11117330,1,1,40,4,2,NA,9,NA,0,0,0,1,1,0,0,1,0,0,1,1,18,0,1,1,0,0,86,17
"2880",11117331,1,1,68,16,2,100,3,NA,0,1,0,1,1,0,1,0,0,0,1,1,22,0,1,1,NA,0,86,17
"2881",11117332,1,0,58,6,1,90,15,NA,0,0,50,1,1,0,1,1,0,0,1,0.2,22,0,1,0,NA,0,86,17
"2882",11117333,1,0,34,4,2,70,20,NA,1,1,40,1,1,0,0,0,0,0,1,0.2,22,0,1,1,0,0,86,17
"2883",11117334,1,0,48,4,1,100,7,50,0,0,50,1,1,0,1,0,0,0,1,0.2,22,0.19999999,1,0,NA,1,86,17
"2884",11117335,1,0,56,5,1,100,75,50,0,1,20,0,1,0,0,0,0,0,1,0,22,0,1,0,1,1,86,17
"2885",11117336,1,1,58,4,3,100,13,10,0,1,30,1,1,0,1,1,0,0,1,0.60000002,22,0,1,1,NA,1,86,17
"2886",11117337,1,0,51,7,2,70,11,5,1,0,20,1,1,0,1,1,1,0,0,0.2,22,0,1,1,NA,1,86,17
"2887",11117339,1,1,58,15,1,60,10,NA,0,0,50,1,1,0,1,1,0,0,1,0.80000001,22,0.2,1,0,NA,NA,86,17
"2888",11117340,1,1,67,6,0,90,7,NA,1,1,40,1,1,0,0,0,0,0,1,0.2,22,0,0,0,0,0,86,17
"2889",11117341,1,0,39,4,1,80,17,10,0,0,50,1,1,0,0,0,0,0,1,0.2,22,0,1,0,0,1,86,17
"2890",11117343,1,1,39,4,2,40,13,20,0,1,60,1,1,0,0,0,0,0,1,0.60000002,22,0,1,1,0,1,86,17
"2891",11117345,1,1,59,6,1,90,10,NA,0,0,30,1,1,0,1,1,0,1,0,0.60000002,22,1,1,0,NA,0,86,17
"2892",11117346,1,1,50,4,1,95,12,5,0,1,20,1,1,0,1,0,0,0,1,0,22,0,1,0,NA,1,86,17
"2893",11117347,1,1,53,5,1,NA,23,NA,1,1,50,0,1,0,0,1,0,0,1,0.80000001,18,0,1,0,0,NA,86,17
"2894",11117348,1,0,57,6,2,100,5,20,0,1,40,1,1,0,0,1,0,0,1,0.2,18,0.19999999,1,1,0,1,86,17
"2895",11117350,1,1,45,4,1,60,8,20,0,0,40,1,1,0,0,1,0,0,1,0.80000001,18,0.60000002,1,0,0,1,86,17
"2896",11117352,1,1,39,4,2,90,23,10,0,1,20,0,1,0,1,1,0,1,0,1,22,0,1,1,NA,1,86,17
"2897",11117354,1,0,54,4,2,80,23,30,0,0,30,1,1,0,1,1,0,1,0,0.2,22,0,1,1,NA,1,86,17
"2898",11117357,1,1,46,4,2,100,35,NA,0,0,50,1,1,0,0,1,0,0,1,1,18,0,1,1,0,1,86,17
"2899",11117359,1,0,38,5,1,20,5,NA,0,1,40,1,1,0,1,0,0,1,0,0.40000001,22,0,1,0,NA,0,86,17
"2900",11117363,1,1,39,6,2,100,40,NA,1,1,20,1,1,0,0,1,0,0,1,0.60000002,18,1,1,1,0,1,86,17
"2901",11117364,1,0,40,4,2,100,18,20,0,0,30,1,1,0,1,0,0,0,1,0.40000001,22,0,1,1,NA,1,86,17
"2902",11117365,1,1,40,4,1,80,8,NA,0,1,20,1,1,0,1,0,1,0,0,1,22,0,1,0,NA,0,86,17
"2903",11117368,1,1,52,4,1,NA,20.1,20,0,0,20,1,1,0,1,0,0,0,1,0.60000002,22,0.39999998,1,0,NA,1,86,17
"2904",11117376,1,1,59,5,1,85,16,NA,0,0,50,0,1,0,0,1,0,0,1,0.80000001,18,0,1,0,0,0,87,17
"2905",11117377,1,0,73,10,0,10,3.5,NA,1,1,20,1,1,0,1,0,0,0,1,0,20,0,0,0,NA,0,87,17
"2906",11117382,1,0,47,4,1,90,14,NA,0,0,30,1,1,0,1,0,1,0,0,1,20,0.39999998,1,0,NA,0,87,17
"2907",11117383,1,0,46,4,2,100,20,NA,1,1,20,0,1,0,0,0,0,0,1,0,18,0,1,1,0,0,87,17
"2908",11117385,1,0,58,6,1,80,13.6,NA,0,0,50,1,1,0,1,1,0,0,1,0.2,20,0.39999998,1,0,NA,0,87,17
"2909",11117387,1,0,66,6,0,70,12,NA,1,1,40,1,1,0,0,0,0,0,1,NA,18,0.60000002,0,0,NA,NA,87,17
"2910",11117389,1,0,57,7,2,70,21,0,0,0,30,1,1,0,1,0,0,0,1,0.2,20,0,1,1,NA,1,87,17
"2911",11117392,1,0,50,4,2,80,15,NA,0,1,20,1,1,0,0,0,0,0,1,1,18,0,1,1,0,0,87,17
"2912",11117397,1,0,49,5,1,30,5,NA,0,0,30,0,1,0,1,1,0,1,0,1,20,0,1,0,NA,0,87,17
"2913",11117398,1,0,52,8,1,NA,13,NA,0,1,20,1,1,0,1,0,0,0,1,0.60000002,20,0,1,0,NA,0,87,17
"2914",11117399,1,1,56,4,3,15,3,5,0,0,50,1,1,0,0,1,0,0,1,0.80000001,18,0,1,1,0,1,87,17
"2915",11117400,1,1,73,2,0,30,4,NA,1,1,40,1,1,0,1,1,0,1,0,0.80000001,20,0.60000002,0,0,NA,NA,87,17
"2916",11117404,1,0,48,4,1,50,12,NA,0,0,50,1,1,0,0,0,0,0,1,0.2,18,0,1,0,0,0,87,17
"2917",11117405,1,0,64,2,0,100,13,NA,0,1,20,1,1,0,1,1,0,0,1,0.40000001,20,0,0,0,NA,0,87,17
"2918",11117406,1,0,55,5,1,100,9,NA,0,0,30,1,1,0,1,0,1,0,0,0.60000002,20,0,1,0,NA,0,87,17
"2919",11117408,1,0,57,5,0,100,16,10,1,0,5,0,1,0,0,1,0,0,1,0.60000002,18,0.39999998,0,0,0,1,87,17
"2920",11117409,1,0,62,4,2,70,18,20,0,0,20,1,1,0,1,1,0,0,1,0.60000002,20,0,1,1,NA,1,87,17
"2921",11117410,1,1,58,6,1,100,7,20,0,1,40,1,1,0,1,1,0,0,1,0.40000001,20,0,1,0,NA,1,87,17
"2922",11117412,1,0,53,5,1,100,27,20,1,0,0,0,1,0,0,1,0,0,1,0.80000001,18,0.39999998,1,0,0,1,87,17
"2923",11117418,1,0,29,4,2,NA,9,NA,0,0,30,1,1,0,1,0,1,0,0,1,20,0,1,1,NA,0,87,17
"2924",11117419,1,0,34,6,2,60,20,NA,0,1,20,1,1,0,0,0,0,0,1,0.80000001,18,1,1,1,0,0,87,17
"2925",11117422,1,1,77,7,0,40,5,NA,0,0,50,1,1,0,1,1,0,0,1,0.80000001,20,0.2,0,0,NA,NA,87,17
"2926",11117423,1,0,50,5,1,60,10,80,1,0,50,1,1,0,1,0,0,0,1,0.2,20,0,1,0,NA,1,87,17
"2927",11117424,1,0,42,4,1,100,20.8,NA,0,0,50,1,1,0,1,1,0,0,1,0.2,20,0,1,0,NA,1,87,17
"2928",11117425,1,0,45,4,2,100,26,NA,1,0,0,0,1,0,0,1,0,0,1,0.40000001,18,0.19999999,1,1,0,1,87,17
"2929",11117426,1,0,60,6,0,100,10,25,0,0,30,1,1,0,1,1,0,0,1,0.40000001,20,0,0,0,NA,1,87,17
"2930",11117427,1,0,53,6,1,100,38,50,0,0,20,0,1,0,1,1,1,0,0,0.60000002,20,0,1,0,NA,1,87,17
"2931",11117431,1,0,46,4,1,60,10,NA,0,0,0,0,1,0,1,0,0,1,0,0.2,20,0,1,0,NA,0,87,17
"2932",11117432,1,0,62,6,1,50,9,NA,1,1,40,1,1,0,0,0,0,0,1,0.40000001,18,0,1,0,0,0,87,17
"2933",11117435,1,1,68,5,1,40,10.2,30,0,0,50,1,1,0,1,0,0,1,0,0.40000001,20,0,1,0,NA,1,87,17
"2934",11117436,1,1,62,3,1,40,3.5,NA,0,1,20,1,1,0,1,1,1,0,0,0.2,20,0.39999998,1,0,NA,0,87,17
"2935",11117437,1,0,47,4,1,100,17,NA,0,0,30,1,1,0,0,0,0,0,1,0.2,18,0,1,0,0,0,87,17
"2936",11117439,1,0,52,5,1,100,35,NA,1,1,0,1,1,0,0,1,0,0,1,0.80000001,18,1,1,0,0,1,87,17
"2937",11117440,1,1,66,2,1,60,10,NA,0,0,50,1,1,0,1,0,0,0,1,1,20,0.2,1,0,NA,NA,87,17
"2938",11117442,1,0,44,4,1,90,15,NA,1,1,40,0,1,0,1,0,0,1,0,0,20,0,1,0,NA,0,87,17
"2939",11117444,1,0,53,8,2,100,40,NA,0,0,20,1,1,0,1,1,0,1,0,0.2,20,0,1,1,NA,1,87,17
"2940",11117445,1,0,69,7,0,100,16,50,0,0,30,1,1,0,1,0,0,0,1,0.2,20,0,0,0,NA,1,87,17
"2941",11117446,1,1,66,3,1,15,2.3,NA,1,1,20,1,1,0,1,0,0,1,0,0.2,20,0,1,0,NA,0,87,17
"2942",11117447,1,0,47,9,2,40,17,NA,0,0,50,1,1,0,0,0,0,0,1,0.2,18,0.39999998,1,1,0,0,87,17
"2943",11117450,1,0,43,4,1,80,21,NA,0,1,40,0,1,0,1,0,0,1,0,0.40000001,20,1,1,0,NA,1,87,17
"2944",11117451,1,0,55,7,1,100,17,10,1,0,50,0,1,0,0,1,0,0,1,0.80000001,18,0,1,0,0,1,87,17
"2945",11117455,1,0,51,4,1,100,19,NA,1,1,20,1,1,0,0,0,0,0,1,0.40000001,18,0,1,0,0,0,87,17
"2946",11117456,1,0,45,5,1,90,13,NA,0,0,30,1,1,0,1,1,1,0,0,1,20,0,1,0,NA,0,87,17
"2947",11117458,1,0,38,4,1,100,27,NA,1,1,20,1,1,0,1,0,1,0,0,0.40000001,20,0.39999998,1,0,NA,1,87,17
"2948",11117460,1,0,35,4,2,100,25,NA,0,0,50,0,1,0,1,1,0,0,1,0.40000001,20,0,1,1,NA,1,87,17
"2949",11117461,1,0,40,4,1,100,62,15,0,1,40,1,1,0,0,1,0,0,1,0.60000002,18,0,1,0,0,1,87,17
"2950",11117463,1,1,74,2,0,100,3.5,NA,0,0,50,1,1,0,0,1,0,0,1,0.60000002,18,0,0,0,1,0,87,17
"2951",11117467,1,0,55,12,1,100,14.8,NA,1,0,20,1,1,0,1,0,0,0,1,0.2,20,0,1,0,NA,0,87,17
"2952",11117581,1,0,63,6,1,100,12,NA,0,0,30,1,1,0,1,1,0,1,0,0.2,20,1,1,0,NA,0,78,17
