"","id","region","takeup_survey","age","agpop","educ","rice_inc","ricearea_2010","disaster_loss","insurance_repay","insurance_buy","disaster_prob","general_trust","male","default","delay","intensive","info_takeup_rate","info_takeup_list","info_none","understanding","day","risk_averse","literacy","educ_good","reveal","disaster_yes","address","village"
"2206",11110058,1,1,43,4,2,60,24,15,1,1,50,1,1,1,0,0,0,0,1,1,11,1,1,1,0,1,198,40
"2207",11110060,1,0,45,5,1,50,10,10,0,0,50,1,1,1,1,1,0,1,0,0.60000002,15,0.39999998,1,0,NA,1,198,40
"2208",11110062,1,1,43,5,2,100,62,NA,1,1,20,1,1,1,1,1,0,1,0,0.2,15,0.39999998,1,1,NA,1,198,40
"2209",11110063,1,1,65,2,1,60,8,5,0,0,30,1,1,1,1,0,0,0,1,0.60000002,15,0,1,0,NA,1,198,40
"2210",11110070,1,1,43,3,3,100,8.4,40,0,0,30,1,1,1,0,1,0,0,1,0.80000001,11,1,1,1,0,1,198,40
"2211",11110072,1,1,47,4,2,100,9,35,1,0,50,1,1,1,0,0,0,0,1,0.2,11,0,1,1,0,1,198,40
"2212",11110073,1,0,76,3,0,90,2.6,50,0,1,20,1,1,1,0,1,0,0,1,0,11,0,0,0,0,1,198,40
"2213",11110075,1,1,66,8,1,100,23.6,10,0,0,30,1,1,1,1,1,0,0,1,0.60000002,15,0,1,0,NA,1,198,40
"2214",11110076,1,0,46,4,1,100,40,10,0,1,20,1,1,1,1,1,0,1,0,0.60000002,15,0.19999999,1,0,NA,1,198,40
"2215",11110077,1,1,62,3,1,100,3,NA,0,0,50,1,1,1,0,1,0,0,1,0.60000002,11,1,1,0,0,0,198,40
"2216",11110083,1,1,76,6,0,100,8,NA,1,1,40,1,1,1,1,1,1,0,0,0.40000001,15,0,0,0,NA,0,198,40
"2217",11110085,1,1,47,7,1,90,14,NA,0,1,50,1,1,1,1,0,1,0,0,1,15,0,1,0,NA,0,198,40
"2218",11110087,1,0,66,2,1,30,5,NA,0,0,30,1,1,1,1,1,0,0,1,0.60000002,15,0,1,0,NA,0,198,40
"2219",11110089,1,0,55,6,1,NA,27.9,20,1,1,20,1,1,1,0,0,0,0,1,1,11,0,1,0,0,1,198,40
"2220",11110090,1,0,43,5,1,90,12.4,NA,0,0,50,0,0,1,1,0,1,0,0,0.60000002,15,0,1,0,NA,0,198,40
"2221",11110091,1,0,60,12,1,90,22.7,NA,0,1,40,0,1,1,1,1,0,0,1,0.60000002,15,0,1,0,NA,1,198,40
"2222",11110092,1,0,47,4,2,70,13,NA,0,1,50,0,1,1,0,1,0,0,1,0,11,0,1,1,1,0,198,40
"2223",11110093,1,0,38,4,0,100,8,NA,0,1,20,1,0,1,1,0,1,0,0,0.2,15,0,0,0,NA,0,198,40
"2224",11110096,1,0,58,10,0,60,10,NA,0,0,30,0,1,1,1,0,0,0,1,0.2,15,0,0,0,NA,0,198,40
"2225",11110098,1,1,59,5,1,100,14,NA,0,0,50,1,1,1,0,1,0,0,1,0.80000001,11,0,1,0,0,0,198,40
"2226",11110100,1,1,70,4,0,60,7,10,1,1,40,1,1,1,1,1,0,0,1,0.60000002,15,0.19999999,0,0,NA,1,198,40
"2227",11110101,1,1,46,4,2,80,11,NA,1,1,50,1,1,1,0,0,0,0,1,0.2,11,0,1,1,0,0,198,40
"2228",11110102,1,1,61,2,1,100,7.5,30,1,1,20,1,1,1,0,1,0,0,1,0.2,11,0,1,0,0,1,198,40
"2229",11110104,1,1,49,6,2,100,16,80,0,0,30,1,1,1,0,0,0,0,1,0.2,11,1,1,1,0,1,198,40
"2230",11110106,1,1,64,6,0,100,20,NA,1,1,20,1,1,1,1,0,0,1,0,0.40000001,15,0.19999999,0,0,NA,1,198,40
"2231",11110108,1,0,60,6,0,100,36,NA,0,0,50,0,1,1,1,0,0,0,1,0.60000002,15,0,0,0,NA,1,198,40
"2232",11110109,1,0,39,4,2,100,27,NA,1,1,10,1,1,1,1,0,0,0,1,0.60000002,15,0.19999999,1,1,NA,1,198,40
"2233",11110112,1,0,36,5,2,100,16,NA,1,1,50,1,1,1,1,0,1,0,0,0.80000001,15,0.19999999,1,1,NA,1,198,40
"2234",11110113,1,0,46,4,1,100,16,NA,0,1,20,1,1,1,0,0,0,0,1,0.40000001,11,0,1,0,0,0,198,40
"2235",11110114,1,0,36,6,0,100,16,NA,1,0,30,1,0,1,1,1,1,0,0,0.40000001,15,0,0,0,NA,1,198,40
"2236",11110116,1,0,54,6,1,95,14,NA,0,1,20,1,1,1,1,0,0,0,1,0.60000002,15,0,1,0,NA,1,198,40
"2237",11110118,1,1,35,4,2,80,10.8,NA,0,0,50,0,1,1,1,1,0,0,1,0.60000002,15,0.19999999,1,1,NA,0,198,40
"2238",11110165,1,0,58,6,0,100,10,30,0,0,100,1,1,0,1,0,0,1,0,0.40000001,13,0,0,0,NA,1,200,40
"2239",11110166,1,1,53,4,1,100,17,30,0,1,100,1,0,0,1,0,0,1,0,0.2,13,0,1,0,NA,1,200,40
"2240",11110167,1,1,51,4,0,70,13.7,NA,0,1,0,1,1,0,1,0,1,0,0,0.2,13,0,0,0,NA,0,200,40
"2241",11110168,1,0,70,3,1,20,2,NA,0,1,0,1,1,0,0,1,0,0,1,0.80000001,11,0,1,0,NA,0,200,40
"2242",11110169,1,0,72,2,1,100,1,NA,1,1,0,1,1,0,1,1,1,0,0,0.60000002,13,0,1,0,NA,0,200,40
"2243",11110170,1,1,44,5,3,50,11,40,0,0,10,1,1,0,1,1,0,0,1,0.80000001,13,0.80000001,1,1,NA,1,200,40
"2244",11110171,1,0,68,7,0,30,2.8,10,0,1,30,1,1,0,0,0,0,0,1,0.60000002,11,0,0,0,0,1,200,40
"2245",11110173,1,0,63,1,1,100,3.3,30,0,1,100,1,1,0,1,0,0,1,0,0.40000001,13,0,1,0,NA,1,200,40
"2246",11110174,1,1,51,9,0,100,9,30,1,1,100,1,0,0,1,0,0,1,0,0.40000001,13,0,0,0,NA,1,200,40
"2247",11110176,1,0,58,7,2,15,2,10,0,0,30,1,1,0,0,0,0,0,1,0.2,11,0,1,1,0,1,200,40
"2248",11110178,1,1,67,5,2,100,2.2,NA,0,1,10,1,1,0,0,1,0,0,1,0.80000001,11,0,1,1,0,0,200,40
"2249",11110180,1,0,48,2,1,90,12,NA,0,0,50,1,1,0,1,1,1,0,0,0.2,13,0,1,0,NA,0,200,40
"2250",11110186,1,1,67,4,0,90,3.5,50,0,1,40,1,1,0,0,1,0,0,1,0.2,11,0,0,0,0,1,200,40
"2251",11110188,1,0,61,8,2,40,3.6,NA,0,0,50,1,1,0,0,0,0,0,1,0.2,11,0,1,1,0,0,200,40
"2252",11110192,1,0,62,2,0,100,5,NA,1,0,0,1,1,0,1,1,0,1,0,0.2,13,0,0,0,NA,0,200,40
"2253",11110194,1,0,45,4,1,35,4,NA,0,1,20,1,1,0,0,1,0,0,1,0.40000001,11,0,1,0,0,0,200,40
"2254",11110195,1,0,47,5,2,40,7,NA,1,0,50,1,1,0,1,0,1,0,0,0.2,13,0,1,1,NA,0,200,40
"2255",11110197,1,0,40,6,1,80,11.7,NA,0,1,0,1,1,0,0,0,0,0,1,0.40000001,11,0,1,0,0,0,200,40
"2256",11110199,1,0,45,5,1,50,9,NA,0,0,50,1,1,0,0,1,0,0,1,0,11,0,1,0,0,0,200,40
"2257",11110200,1,0,63,5,0,20,3,NA,0,1,0,1,1,0,1,1,1,0,0,0,13,0,0,0,NA,0,200,40
"2258",11110201,1,0,40,3,0,90,11,NA,0,1,0,1,0,0,1,1,0,1,0,0.2,13,0,0,0,NA,0,200,40
"2259",11110202,1,1,56,6,1,90,10,NA,0,1,0,1,1,0,1,1,0,0,1,0.40000001,13,0.19999999,1,0,NA,0,200,40
"2260",11110203,1,0,50,7,2,70,12,NA,0,0,50,1,1,0,0,0,0,0,1,0.2,11,0,1,1,0,0,200,40
"2261",11110206,1,0,71,11,1,100,11.2,30,1,1,50,1,1,0,0,0,0,0,1,0.2,11,0,1,0,0,1,200,40
"2262",11110207,1,0,39,8,1,50,13,40,1,0,20,1,1,0,1,0,1,0,0,0,13,0,1,0,NA,1,200,40
"2263",11110209,1,1,43,6,2,50,10,NA,0,0,10,1,1,0,1,0,1,0,0,0.2,13,0.39999998,1,1,NA,0,200,40
"2264",11110211,1,0,62,8,1,70,9,5,0,1,20,1,1,0,1,0,0,0,1,0.40000001,13,0,1,0,NA,0,200,40
"2265",11110212,1,1,65,10,0,90,10.2,NA,0,0,0,1,1,0,0,1,0,0,1,0.80000001,11,0.39999998,0,0,0,0,200,40
"2266",11110213,1,0,36,4,1,60,3,NA,1,1,40,1,1,0,1,0,0,0,1,0.40000001,13,0,1,0,NA,0,200,40
"2267",11110214,1,1,38,5,1,30,5,100,1,1,50,0,1,0,0,0,0,0,1,0.2,11,0.39999998,1,0,0,1,200,40
"2268",11110215,1,0,45,3,1,40,10,5,0,1,20,1,1,0,1,1,0,0,1,0.60000002,13,0,1,0,NA,0,200,40
"2269",11110216,1,0,70,6,0,100,15,60,1,0,50,1,1,0,1,0,0,0,1,0.40000001,13,0,0,0,NA,1,200,40
"2270",11110217,1,0,61,8,0,90,10,10,0,1,20,1,1,0,1,0,0,0,1,0.2,13,0,0,0,NA,1,200,40
"2271",11110218,1,1,41,4,2,60,10,40,0,0,50,1,1,0,1,1,0,0,1,1,13,0.80000001,1,1,NA,1,200,40
"2272",11110279,1,0,67,2,0,80,5.5,NA,0,1,40,1,1,1,0,0,0,0,1,0.2,11,0.80000001,0,0,1,0,202,40
"2273",11110283,1,0,66,10,2,40,12,30,1,0,50,1,1,1,1,1,0,1,0,0.40000001,13,0,1,1,NA,1,202,40
"2274",11110284,1,0,62,6,0,30,10.8,5,1,0,20,1,1,1,0,0,0,0,1,0.2,11,0,0,0,0,1,202,40
"2275",11110285,1,1,60,2,0,100,5,50,0,0,30,1,1,1,1,1,0,0,1,0.40000001,13,0,0,0,NA,1,202,40
"2276",11110287,1,0,74,5,0,100,5,NA,1,1,20,1,1,1,1,0,1,0,0,0,13,0,0,0,NA,0,202,40
"2277",11110288,1,0,37,6,1,100,5.4,30,0,0,50,1,1,1,0,0,0,0,1,0.2,11,0,1,0,0,1,202,40
"2278",11110293,1,1,60,5,2,100,10,50,0,0,40,1,1,1,1,1,0,0,1,0.60000002,13,0,1,1,NA,1,202,40
"2279",11110297,1,1,45,5,1,30,2.7,NA,0,0,50,1,1,1,0,1,0,0,1,1,11,0,1,0,0,0,202,40
"2280",11110301,1,1,53,7,3,100,60,NA,0,1,20,1,1,1,1,1,1,0,0,0.60000002,13,0.60000002,1,1,NA,1,202,40
"2281",11110302,1,0,45,4,1,40,2,NA,0,0,30,1,1,1,1,0,0,1,0,0.2,13,0,1,0,NA,0,202,40
"2282",11110305,1,0,67,3,2,40,8.1,NA,1,1,20,1,1,1,0,0,0,0,1,0.40000001,11,0.39999998,1,1,0,0,202,40
"2283",11110308,1,0,41,5,1,50,9,NA,1,0,40,1,1,1,1,0,0,1,0,0.40000001,13,0,1,0,NA,0,202,40
"2284",11110313,1,0,42,5,1,95,19.5,NA,0,0,50,1,1,1,0,1,0,0,1,0,11,0,1,0,0,0,202,40
"2285",11110317,1,0,59,6,1,100,30,NA,1,1,20,0,1,1,1,0,1,0,0,0.40000001,13,0.80000001,1,0,NA,1,202,40
"2286",11110318,1,0,53,5,0,90,14,0,0,0,30,1,1,1,0,1,0,0,1,0,11,0,0,0,0,1,202,40
"2287",11110320,1,1,57,5,1,60,12.5,NA,1,1,20,1,1,1,0,1,0,0,1,0.40000001,11,1,1,0,0,0,202,40
"2288",11110321,1,0,67,8,1,100,2,50,0,0,50,1,1,1,1,1,0,0,1,0.60000002,13,0,1,0,NA,1,202,40
"2289",11110323,1,0,61,4,1,100,15,30,1,0,40,1,1,1,1,1,0,1,0,0.60000002,13,0,1,0,NA,1,202,40
"2290",11110324,1,0,62,18,1,15,6,NA,1,0,50,1,0,1,1,0,0,1,0,1,13,0,1,0,NA,0,202,40
"2291",11110326,1,0,38,10,1,100,28,NA,0,0,0,1,1,1,1,0,0,0,1,0.60000002,13,0,1,0,NA,1,202,40
"2292",11110327,1,0,57,2,3,30,10,NA,0,0,0,1,1,1,1,0,0,0,1,0.2,13,0,1,1,NA,0,202,40
"2293",11110328,1,0,53,5,0,90,15,NA,0,1,20,1,1,1,1,1,1,0,0,0.2,13,0,0,0,NA,0,202,40
"2294",11110330,1,0,44,5,1,90,20,NA,0,0,20,1,1,1,1,1,1,0,0,0.2,13,0.19999999,1,0,NA,1,202,40
"2295",11110332,1,0,43,8,1,80,16.5,NA,1,0,40,1,1,1,0,0,0,0,1,0.2,11,0,1,0,0,0,202,40
"2296",11110338,1,0,43,5,2,100,28,20,1,0,50,1,1,1,0,1,0,0,1,0.80000001,11,0.39999998,1,1,0,1,202,40
"2297",11110348,1,0,49,5,1,70,16,10,1,1,20,1,1,1,0,1,0,0,1,0,11,0.39999998,1,0,0,1,202,40
"2298",11112001,1,1,40,5,1,13,2,60,0,0,30,1,1,0,1,0,0,0,1,0.60000002,19,0,1,0,NA,1,144,30
"2299",11112002,1,0,59,4,NA,65,8,10,0,1,15,1,1,0,0,0,0,0,1,0.2,15,0,NA,0,0,1,144,30
"2300",11112006,1,0,54,3,2,40,14,NA,0,0,20,1,1,0,0,0,0,0,1,0.2,15,0,1,1,0,0,144,30
"2301",11112010,1,0,47,5,3,30,9,NA,0,0,50,1,1,0,1,0,1,0,0,0.60000002,19,0,1,1,NA,0,144,30
"2302",11112011,1,0,41,5,1,80,11,50,0,1,20,1,1,0,1,0,0,0,1,0.2,19,0,1,0,NA,1,144,30
"2303",11112012,1,0,66,2,1,40,1.3,NA,1,1,30,1,1,0,0,1,0,0,1,0.80000001,15,0,1,0,0,0,144,30
"2304",11112015,1,1,34,4,2,100,13,NA,0,0,0,1,1,0,0,1,0,0,1,0.80000001,15,0.60000002,1,1,0,0,144,30
"2305",11112016,1,0,63,7,1,100,13,30,0,1,40,1,1,0,1,1,0,1,0,1,19,0,1,0,NA,1,144,30
"2306",11112019,1,0,44,6,2,100,9,NA,0,1,50,1,1,0,0,0,0,0,1,0,15,0,1,1,0,0,144,30
"2307",11112020,1,0,42,5,NA,80,6,NA,1,1,20,1,1,0,1,0,0,1,0,0.2,19,0,NA,0,NA,0,144,30
"2308",11112023,1,0,36,4,1,100,6,NA,0,1,20,0,1,0,0,0,0,0,1,0.60000002,15,0,1,0,0,0,144,30
"2309",11112025,1,1,42,5,3,100,10,NA,0,0,30,1,1,0,0,1,0,0,1,1,15,0.39999998,1,1,0,0,144,30
"2310",11112027,1,0,42,4,0,90,12,NA,0,1,40,1,1,0,1,1,0,0,1,0.40000001,19,0.39999998,0,0,NA,0,144,30
"2311",11112030,1,0,53,8,1,80,16,NA,0,0,50,1,1,0,0,1,0,0,1,0.80000001,15,0,1,0,0,0,144,30
"2312",11112032,1,0,67,12,NA,13,2,15,0,1,20,1,1,0,1,0,1,0,0,0,19,0,NA,0,NA,1,144,30
"2313",11112034,1,0,40,4,1,50,10,NA,1,1,30,1,1,0,1,1,1,0,0,0.2,19,0,1,0,NA,0,144,30
"2314",11112035,1,1,66,6,NA,100,6,NA,0,0,20,1,1,0,1,1,0,0,1,0,19,0,NA,0,NA,0,144,30
"2315",11112036,1,0,44,4,0,15,1,10,0,0,50,1,1,0,1,1,1,0,0,0.60000002,19,0,0,0,NA,1,144,30
"2316",11112037,1,0,44,5,1,60,1,NA,0,1,40,1,1,0,1,1,0,0,1,0.40000001,19,1,1,0,NA,0,144,30
"2317",11112038,1,1,41,5,NA,NA,2,NA,0,0,50,1,1,0,1,0,0,0,1,0,19,0,NA,0,NA,1,144,30
"2318",11112041,1,0,52,5,NA,100,14,20,1,0,20,1,1,0,0,0,0,0,1,0.40000001,15,0,NA,0,0,1,144,30
"2319",11112042,1,0,55,6,NA,20,1,NA,0,0,30,1,1,0,1,1,0,1,0,0.2,19,0.39999998,NA,0,NA,0,144,30
"2320",11112044,1,0,39,4,1,40,14,20,0,1,20,1,1,0,1,0,1,0,0,0.60000002,4,0.60000002,1,0,NA,1,144,30
"2321",11112045,1,1,39,4,2,35,7,20,0,0,50,1,1,0,1,1,0,1,0,1,19,0,1,1,NA,1,144,30
"2322",11112046,1,0,45,5,0,40,3,NA,0,1,40,1,1,0,1,0,0,1,0,0.2,19,0,0,0,NA,0,144,30
"2323",11112049,1,1,47,3,2,100,13,NA,0,0,50,1,1,0,1,1,1,0,0,0.60000002,19,0,1,1,NA,0,144,30
"2324",11112051,1,1,41,4,1,30,4,NA,0,1,80,1,1,0,1,1,0,0,1,0.60000002,19,0,1,0,NA,0,144,30
"2325",11112054,1,0,45,4,2,100,8,NA,0,1,20,1,1,0,0,0,0,0,1,0,15,0,1,1,0,0,144,30
"2326",11112119,1,0,47,4,2,100,10,NA,0,0,50,1,1,1,0,0,0,0,1,0.2,15,1,1,1,0,0,148,30
"2327",11112120,1,0,44,2,0,100,2,NA,0,1,40,1,1,1,0,0,0,0,1,0.40000001,15,0,0,0,NA,0,148,30
"2328",11112122,1,0,41,4,2,100,16,NA,0,1,50,0,1,1,0,1,0,0,1,0.80000001,15,1,1,1,0,0,148,30
"2329",11112125,1,0,45,4,2,15,3,NA,0,1,20,0,1,1,0,1,0,0,1,0.40000001,15,1,1,1,1,0,148,30
"2330",11112130,1,0,72,6,2,100,8,NA,0,1,20,1,1,1,1,1,0,0,1,0.60000002,19,0,1,1,NA,0,148,30
"2331",11112131,1,1,74,2,NA,40,5,NA,0,0,50,1,1,1,1,1,0,0,1,0.80000001,17,0.2,NA,0,NA,NA,148,30
"2332",11112132,1,1,66,3,2,70,4,NA,0,1,40,0,1,1,0,1,0,0,1,0.60000002,15,0,1,1,NA,0,148,30
"2333",11112133,1,0,58,4,1,100,9,NA,1,1,50,1,1,1,0,0,0,0,1,0.2,15,0,1,0,0,0,148,30
"2334",11112134,1,0,56,6,0,100,23,NA,0,1,20,1,1,1,1,1,1,0,0,0.2,18,1,0,0,NA,1,148,30
"2335",11112135,1,1,68,6,1,60,10,NA,0,0,30,1,1,1,1,1,0,0,1,0.80000001,19,0,1,0,NA,NA,148,30
"2336",11112137,1,1,62,2,1,100,15,NA,0,1,20,1,1,1,1,0,0,0,1,0.40000001,19,0.80000001,1,0,NA,0,148,30
"2337",11112142,1,0,43,5,0,100,33,NA,1,0,50,1,1,1,1,1,0,0,1,0.60000002,19,0,0,0,NA,1,148,30
"2338",11112143,1,0,43,4,1,90,16,NA,1,0,40,1,1,1,0,0,0,0,1,0.2,15,0,1,0,0,0,148,30
"2339",11112144,1,1,76,3,NA,40,5,NA,1,0,50,1,1,1,1,0,0,0,1,1,19,0.2,NA,0,NA,NA,148,30
"2340",11112146,1,1,57,6,2,30,10,NA,0,0,20,1,1,1,1,0,0,0,1,0.2,19,0,1,1,NA,0,148,30
"2341",11112147,1,1,41,4,2,40,7,NA,0,0,30,1,1,1,0,1,0,0,1,0.80000001,15,1,1,1,0,0,148,30
"2342",11112150,1,1,66,4,2,20,2,NA,1,1,0,1,1,1,1,1,1,0,0,0.80000001,19,0,1,1,NA,0,148,30
"2343",11112151,1,0,48,4,3,100,14,20,0,1,40,1,1,1,1,0,0,1,0,0.60000002,19,0,1,1,NA,1,148,30
"2344",11112152,1,0,65,10,2,40,12,NA,1,1,50,1,1,1,0,1,0,0,1,0.80000001,15,1,1,1,1,0,148,30
"2345",11112153,1,0,35,5,0,40,14.3,40,0,1,20,1,1,1,0,1,0,0,1,0.40000001,15,1,0,0,0,1,148,30
"2346",11112155,1,0,56,6,0,80,9,NA,1,1,20,1,1,1,1,0,0,0,1,0.2,19,0,0,0,NA,0,148,30
"2347",11112156,1,1,50,3,2,70,5,NA,0,0,30,1,1,1,1,0,0,0,1,0.60000002,19,0.60000002,1,1,NA,0,148,30
"2348",11112157,1,0,47,4,2,100,16,NA,1,1,40,0,1,1,1,0,1,0,0,0.2,19,0.39999998,1,1,NA,1,148,30
"2349",11112158,1,0,62,7,1,50,14,10,0,0,50,1,1,1,1,1,0,1,0,0.2,19,0,1,0,NA,1,148,30
"2350",11112159,1,0,51,5,1,100,18,10,0,1,20,1,1,1,0,0,0,0,1,0,15,1,1,0,0,1,148,30
"2351",11112160,1,0,54,2,2,80,6,25,0,0,30,1,1,1,0,1,0,0,1,0,15,0,1,1,0,1,148,30
"2352",11112161,1,0,72,2,0,100,2,NA,0,1,20,1,1,1,1,0,1,0,0,0,19,0,0,0,NA,0,148,30
"2353",11112162,1,1,69,6,0,60,8.5,NA,0,0,50,1,1,1,1,0,0,0,1,0.2,19,0,0,0,NA,0,148,30
"2354",11112163,1,0,60,7,NA,70,13,NA,0,1,40,1,1,1,1,0,1,0,0,0,19,0,NA,0,NA,0,148,30
"2355",11112165,1,0,67,14,2,100,12,NA,0,0,50,1,1,1,1,1,0,0,1,0.60000002,19,0,1,1,NA,0,148,30
"2356",11112167,1,0,39,4,2,26,4,NA,0,1,20,1,1,1,1,1,0,0,1,0.40000001,18,0.19999999,1,1,NA,0,148,30
"2357",11112168,1,1,68,8,1,100,20,80,0,0,50,1,1,1,0,1,0,0,1,0.80000001,15,0.39999998,1,0,0,1,148,30
"2358",11112169,1,0,74,6,NA,100,4,NA,1,1,20,1,1,1,1,0,0,0,1,0.60000002,19,0,NA,0,NA,0,148,30
"2359",11112171,1,1,43,4,1,100,10,NA,0,0,50,1,1,1,1,0,0,1,0,0.60000002,19,0.19999999,1,0,NA,0,148,30
"2360",11112172,1,0,70,13,0,30,4,NA,0,1,40,1,1,1,1,0,0,0,1,0,19,0,0,0,NA,0,148,30
"2361",11112173,1,0,40,3,NA,100,13,NA,0,0,50,0,1,1,0,0,0,0,1,0.2,15,0,NA,0,0,0,148,30
"2362",11112176,1,0,61,5,3,15,4,NA,1,1,20,1,1,1,1,1,0,1,0,0.80000001,2,0.80000001,1,1,NA,NA,148,30
"2363",11112177,1,0,35,4,2,100,20,NA,0,0,5,1,1,1,0,0,0,0,1,0.2,15,0.39999998,1,1,0,0,148,30
"2364",11112178,1,1,46,4,2,100,16,NA,1,1,20,1,1,1,1,0,0,1,0,0.60000002,19,0.19999999,1,1,NA,1,148,30
"2365",11112241,1,1,37,3,2,30,5,NA,1,1,50,0,1,1,0,1,0,0,1,0.60000002,15,0,1,1,1,0,150,30
"2366",11112243,1,1,46,5,3,60,11,NA,0,1,40,0,1,1,0,1,0,0,1,0.60000002,15,0,1,1,0,0,150,30
"2367",11112244,1,1,74,3,1,50,1.7,NA,1,1,50,1,1,1,0,1,0,0,1,0.80000001,15,0,1,0,0,0,150,30
"2368",11112249,1,1,64,6,1,50,6,NA,0,1,20,1,1,1,0,1,0,0,1,0.2,15,0,1,0,0,0,150,30
"2369",11112251,1,1,42,5,3,60,15,25,0,0,30,1,1,1,1,0,1,0,0,0.2,19,0.39999998,1,1,NA,1,150,30
"2370",11112252,1,0,43,4,2,35,14.7,NA,0,1,20,1,1,1,1,0,1,0,0,0.40000001,18,0,1,1,NA,0,150,30
"2371",11112254,1,0,37,5,2,90,15,NA,0,0,50,1,1,1,0,0,0,0,1,0.2,15,1,1,1,0,0,150,30
"2372",11112257,1,0,61,2,0,90,6,NA,1,0,50,0,1,1,0,1,0,0,1,0,15,0,0,0,0,0,150,30
"2373",11112258,1,0,40,4,2,43,20,NA,0,1,20,1,1,1,0,0,0,0,1,0.2,15,0.39999998,1,1,0,0,150,30
"2374",11112259,1,1,42,7,1,30,16,NA,0,0,30,1,1,1,0,1,0,0,1,0.80000001,15,0,1,0,0,0,150,30
"2375",11112260,1,1,47,4,1,90,20,NA,0,1,20,1,1,1,1,1,0,1,0,0.40000001,19,0,1,0,NA,1,150,30
"2376",11112261,1,0,30,5,2,45,6.5,NA,1,1,50,1,1,1,1,1,1,0,0,0,19,0,1,1,NA,0,150,30
"2377",11112262,1,0,63,4,1,50,13,10,0,1,10,1,1,1,1,0,0,1,0,0.2,19,0,1,0,NA,1,150,30
"2378",11112263,1,0,40,4,2,70,13,NA,0,0,50,1,1,1,1,1,0,1,0,0.40000001,19,0,1,1,NA,0,150,30
"2379",11112265,1,0,60,7,1,100,7,20,0,1,20,1,1,1,0,0,0,0,1,0,15,0,1,0,0,1,150,30
"2380",11112266,1,1,65,2,1,95,9,NA,0,0,30,1,1,1,1,0,0,1,0,0.60000002,19,0,1,0,NA,0,150,30
"2381",11112268,1,0,58,6,2,45,11,NA,0,1,20,1,1,1,1,0,0,1,0,0.2,19,0.19999999,1,1,NA,0,150,30
"2382",11112273,1,0,41,4,1,60,17,20,0,0,50,1,1,1,1,0,0,0,1,0.60000002,19,0,1,0,NA,1,150,30
"2383",11112276,1,0,58,3,1,40,1.2,NA,0,0,50,1,1,1,1,1,1,0,0,0,19,0,1,0,NA,0,150,30
"2384",11112278,1,0,57,9,2,30,15,NA,0,0,30,1,1,1,1,1,0,0,1,0.40000001,19,0,1,1,NA,0,150,30
"2385",11112279,1,0,61,6,1,100,6,NA,1,1,20,1,1,1,0,0,0,0,1,0,15,0,1,0,1,0,150,30
"2386",11112281,1,0,56,3,1,100,4,NA,1,1,50,1,1,1,1,0,0,0,1,0.2,18,0,1,0,NA,1,150,30
"2387",11112282,1,0,54,2,2,100,20,10,0,1,70,1,1,1,0,0,0,0,1,0.2,15,0,1,1,0,1,150,30
"2388",11112283,1,1,66,2,1,90,4.8,NA,0,0,30,1,1,1,0,1,0,0,1,1,15,0,1,0,0,0,150,30
"2389",11112284,1,1,62,5,2,60,11,NA,0,1,20,1,1,1,1,0,0,1,0,0,19,0,1,1,NA,0,150,30
"2390",11112287,1,0,59,5,1,100,9,30,0,0,30,0,1,1,1,1,0,1,0,0,19,0,1,0,NA,1,150,30
"2391",11112288,1,1,66,6,NA,35,5.6,NA,0,1,20,1,1,1,0,1,0,0,1,1,15,0,NA,0,0,0,150,30
"2392",11112291,1,0,52,5,2,100,12,20,0,0,40,1,1,1,1,1,0,0,1,0.2,19,0,1,1,NA,1,150,30
"2393",11112292,1,0,41,4,3,100,12,NA,0,0,50,1,1,1,1,0,0,0,1,1,19,0,1,1,NA,0,150,30
"2394",11112293,1,0,35,4,1,90,6,NA,0,1,20,1,1,1,0,0,0,0,1,0.60000002,15,1,1,0,0,0,150,30
"2395",11112295,1,0,45,4,1,50,17,NA,1,0,30,1,1,1,0,0,0,0,1,0.2,15,0,1,0,0,0,150,30
"2396",11112296,1,1,47,5,2,100,20,20,1,1,20,1,1,1,0,1,0,0,1,0,15,0.39999998,1,1,0,1,150,30
"2397",11112297,1,0,46,4,1,100,30,90,0,0,50,1,1,1,1,0,0,0,1,0.2,19,0.19999999,1,0,NA,1,150,30
"2398",11112299,1,1,63,2,3,60,10,NA,0,0,50,1,1,1,1,0,0,0,1,1,19,0.2,1,1,NA,NA,150,30
"2399",11112300,1,0,54,5,1,100,8,10,1,0,20,1,1,1,1,0,0,0,1,0.60000002,19,0,1,0,NA,1,150,30
"2400",11112301,1,0,59,4,1,30,5,NA,0,1,30,0,1,0,0,1,0,0,1,0,15,0,1,0,NA,0,151,30
"2401",11112302,1,0,61,7,1,100,10,NA,1,1,20,0,1,0,0,0,0,0,1,0,15,0,1,0,1,0,151,30
"2402",11112305,1,0,52,4,1,30,8,NA,0,0,50,1,1,0,1,1,0,0,1,0.60000002,19,0,1,0,NA,1,151,30
"2403",11112306,1,1,54,3,2,90,10,NA,0,1,40,1,1,0,1,1,0,0,1,0.80000001,19,0,1,1,NA,0,151,30
"2404",11112307,1,0,86,6,NA,10,10,NA,0,0,50,1,1,0,1,0,1,0,0,1,19,0,NA,0,NA,0,151,30
"2405",11112308,1,0,42,5,1,100,23,10,1,1,20,1,1,0,0,0,0,0,1,0,15,0,1,0,0,1,151,30
